timestamp,output[0],output[1],output[2],output[3]
4802538,1483.0,1228.0,1330.0,1524.0
4900005,1196.0,1497.0,1396.0,1451.0
5002572,1230.0,1484.0,1501.0,1291.0
5102558,1469.0,1248.0,1280.0,1549.0
5200034,1166.0,1552.0,1519.0,1417.0
5302507,1395.0,1407.0,1468.0,1451.0
5399996,1402.0,1370.0,1605.0,1410.0
5502489,1477.0,1337.0,1530.0,1456.0
5599993,1343.0,1454.0,1542.0,1458.0
5702503,1422.0,1427.0,1453.0,1403.0
5802491,1244.0,1431.0,1412.0,1475.0
5899987,1350.0,1329.0,1448.0,1396.0
6002559,1337.0,1347.0,1391.0,1448.0
6100043,1273.0,1388.0,1412.0,1451.0
6202550,1346.0,1327.0,1421.0,1458.0
6300024,1383.0,1315.0,1450.0,1431.0
6402098,1440.0,1251.0,1421.0,1470.0
6502513,1369.0,1318.0,1456.0,1482.0
6599985,1484.0,1322.0,1455.0,1458.0
6702493,1268.0,1496.0,1482.0,1473.0
6800010,1228.0,1484.0,1544.0,1450.0
6902522,1364.0,1343.0,1440.0,1451.0
6999997,1302.0,1363.0,1431.0,1460.0
7102502,1296.0,1338.0,1511.0,1405.0
7202496,1460.0,1236.0,1450.0,1391.0
7299986,1231.0,1397.0,1559.0,1336.0
7402499,1197.0,1506.0,1466.0,1429.0
7499998,1430.0,1282.0,1375.0,1541.0
7602517,1416.0,1362.0,1530.0,1405.0
7699986,1452.0,1389.0,1456.0,1523.0
7802519,1394.0,1419.0,1487.0,1556.0
7902489,1511.0,1369.0,1479.0,1467.0
7999988,1219.0,1536.0,1502.0,1474.0
8102502,1341.0,1391.0,1443.0,1463.0
8200002,1399.0,1308.0,1437.0,1425.0
8302569,1243.0,1393.0,1423.0,1444.0
8399984,1261.0,1366.0,1431.0,1417.0
8502504,1277.0,1345.0,1468.0,1384.0
8602499,1304.0,1330.0,1389.0,1458.0
8700012,1317.0,1364.0,1439.0,1425.0
8802494,1437.0,1293.0,1416.0,1469.0
8900006,1374.0,1364.0,1561.0,1413.0
9002501,1336.0,1426.0,1481.0,1469.0
9100000,1355.0,1391.0,1484.0,1472.0
9202506,1493.0,1281.0,1470.0,1459.0
9302522,1454.0,1335.0,1509.0,1394.0
9402523,1340.0,1406.0,1344.0,1564.0
9502502,1350.0,1394.0,1568.0,1332.0
9600029,1347.0,1373.0,1409.0,1492.0
9702502,1353.0,1337.0,1495.0,1397.0
9799999,1335.0,1359.0,1441.0,1437.0
10002523,1401.0,1289.0,1420.0,1459.0
10100016,1358.0,1348.0,1518.0,1375.0
10202537,1326.0,1397.0,1435.0,1469.0
10300026,1312.0,1416.0,1409.0,1520.0
10402551,1412.0,1334.0,1374.0,1564.0
10500014,1330.0,1418.0,1575.0,1364.0
10600003,1358.0,1378.0,1410.0,1540.0
10702510,1408.0,1366.0,1411.0,1511.0
10802535,1408.0,1369.0,1552.0,1367.0
10902502,1344.0,1406.0,1446.0,1500.0
10999998,1349.0,1402.0,1491.0,1448.0
11102513,1365.0,1343.0,1503.0,1427.0
11200077,1392.0,1307.0,1464.0,1418.0
11302562,1384.0,1309.0,1407.0,1465.0
11402570,1374.0,1288.0,1493.0,1411.0
11502539,1291.0,1384.0,1435.0,1466.0
11602509,1305.0,1441.0,1462.0,1447.0
11700014,1353.0,1386.0,1401.0,1515.0
11802537,1424.0,1288.0,1538.0,1381.0
11900003,1329.0,1353.0,1472.0,1441.0
12002505,1354.0,1319.0,1484.0,1415.0
12102489,1329.0,1335.0,1493.0,1389.0
12202507,1324.0,1391.0,1353.0,1518.0
12302490,1351.0,1409.0,1462.0,1491.0
12400042,1322.0,1453.0,1560.0,1442.0
12502557,1490.0,1355.0,1439.0,1521.0
12600022,1418.0,1385.0,1399.0,1582.0
12702482,1333.0,1390.0,1476.0,1508.0
12802503,1453.0,1269.0,1467.0,1445.0
12899984,1399.0,1306.0,1384.0,1500.0
13002492,1391.0,1294.0,1435.0,1437.0
13099989,1384.0,1319.0,1411.0,1442.0
13202507,1320.0,1375.0,1376.0,1511.0
13299990,1342.0,1361.0,1418.0,1454.0
13402505,1445.0,1272.0,1434.0,1424.0
13502506,1375.0,1386.0,1522.0,1430.0
13599985,1293.0,1489.0,1504.0,1482.0
13702501,1381.0,1390.0,1468.0,1529.0
13799997,1390.0,1400.0,1649.0,1333.0
13902037,1444.0,1357.0,1540.0,1427.0
13999990,1444.0,1337.0,1472.0,1479.0
14102510,1269.0,1435.0,1451.0,1508.0
14202116,1354.0,1347.0,1540.0,1364.0
14300025,1411.0,1292.0,1426.0,1444.0
14402490,1299.0,1375.0,1513.0,1385.0
14500057,1353.0,1350.0,1470.0,1435.0
14602520,1378.0,1344.0,1408.0,1481.0
14700017,1343.0,1390.0,1431.0,1447.0
14802503,1404.0,1323.0,1448.0,1433.0
14902516,1377.0,1344.0,1453.0,1433.0
15002494,1331.0,1381.0,1387.0,1516.0
15102490,1382.0,1350.0,1560.0,1391.0
15200050,1415.0,1335.0,1513.0,1424.0
15302521,1444.0,1331.0,1544.0,1377.0
15399993,1482.0,1273.0,1424.0,1540.0
15502504,1362.0,1393.0,1457.0,1499.0
15602522,1470.0,1296.0,1496.0,1412.0
15700005,1375.0,1347.0,1488.0,1437.0
15802497,1422.0,1310.0,1505.0,1411.0
15900030,1433.0,1295.0,1539.0,1380.0
16002536,1397.0,1322.0,1481.0,1448.0
16100014,1354.0,1360.0,1527.0,1405.0
16202521,1282.0,1429.0,1420.0,1516.0
16302502,1352.0,1402.0,1506.0,1380.0
16400013,1447.0,1291.0,1445.0,1460.0
16502504,1372.0,1363.0,1465.0,1444.0
16600018,1431.0,1338.0,1541.0,1425.0
16702569,1349.0,1441.0,1623.0,1361.0
16800055,1318.0,1443.0,1481.0,1526.0
16902570,1440.0,1329.0,1361.0,1591.0
17002554,1375.0,1380.0,1442.0,1459.0
17100015,1312.0,1378.0,1420.0,1483.0
17202503,1316.0,1381.0,1498.0,1384.0
17300006,1403.0,1298.0,1390.0,1491.0
17402528,1276.0,1390.0,1489.0,1433.0
17499996,1357.0,1360.0,1424.0,1471.0
17602515,1418.0,1356.0,1372.0,1518.0
17702514,1381.0,1397.0,1467.0,1487.0
17799995,1367.0,1425.0,1607.0,1356.0
17902518,1265.0,1490.0,1574.0,1432.0
18000079,1344.0,1395.0,1537.0,1446.0
18102556,1387.0,1358.0,1478.0,1450.0
18200044,1342.0,1399.0,1580.0,1336.0
18302546,1302.0,1428.0,1546.0,1387.0
18402502,1326.0,1418.0,1460.0,1466.0
18499985,1313.0,1394.0,1368.0,1539.0
18602490,1407.0,1317.0,1494.0,1386.0
18699989,1370.0,1349.0,1425.0,1457.0
18802539,1345.0,1361.0,1463.0,1439.0
18899989,1417.0,1304.0,1541.0,1352.0
19002503,1317.0,1377.0,1431.0,1490.0
19102499,1317.0,1393.0,1474.0,1431.0
19199984,1464.0,1299.0,1498.0,1425.0
19302559,1350.0,1409.0,1382.0,1565.0
19400047,1382.0,1408.0,1605.0,1324.0
19502541,1304.0,1484.0,1565.0,1386.0
19600017,1325.0,1444.0,1447.0,1529.0
19702517,1376.0,1368.0,1474.0,1498.0
19800021,1343.0,1390.0,1529.0,1407.0
19899984,1350.0,1369.0,1437.0,1488.0
20002492,1331.0,1385.0,1537.0,1369.0
20099996,1400.0,1326.0,1456.0,1442.0
20202501,1351.0,1361.0,1474.0,1464.0
20299991,1304.0,1418.0,1559.0,1353.0
20402514,1294.0,1408.0,1421.0,1485.0
20502508,1406.0,1371.0,1501.0,1422.0
20600000,1425.0,1343.0,1496.0,1470.0
20702494,1371.0,1411.0,1536.0,1417.0
20799986,1389.0,1374.0,1361.0,1604.0
20902528,1422.0,1333.0,1366.0,1585.0
20999523,1435.0,1319.0,1457.0,1495.0
21102509,1418.0,1330.0,1461.0,1487.0
21202501,1373.0,1394.0,1437.0,1489.0
21299987,1430.0,1303.0,1471.0,1427.0
21402020,1371.0,1326.0,1409.0,1462.0
21499992,1354.0,1345.0,1407.0,1460.0
21602524,1366.0,1329.0,1511.0,1359.0
21700000,1418.0,1285.0,1489.0,1371.0
21802512,1409.0,1301.0,1404.0,1459.0
21902514,1282.0,1458.0,1452.0,1472.0
21999987,1419.0,1353.0,1569.0,1359.0
22102491,1437.0,1370.0,1459.0,1515.0
22199999,1344.0,1462.0,1485.0,1522.0
22302489,1438.0,1352.0,1425.0,1591.0
22399968,1465.0,1327.0,1482.0,1480.0
22502508,1222.0,1475.0,1511.0,1420.0
22602497,1330.0,1367.0,1458.0,1460.0
22700003,1370.0,1359.0,1469.0,1420.0
22802490,1312.0,1411.0,1411.0,1487.0
22899986,1345.0,1357.0,1534.0,1386.0
23002539,1433.0,1314.0,1406.0,1468.0
23099993,1291.0,1397.0,1406.0,1515.0
23202530,1421.0,1328.0,1518.0,1354.0
23302519,1378.0,1326.0,1418.0,1526.0
23400009,1368.0,1365.0,1479.0,1439.0
23502511,1403.0,1343.0,1466.0,1438.0
23600003,1331.0,1379.0,1405.0,1531.0
23702511,1404.0,1369.0,1544.0,1403.0
23799999,1324.0,1438.0,1412.0,1544.0
23902521,1381.0,1367.0,1439.0,1533.0
24002520,1396.0,1311.0,1495.0,1507.0
24100003,1301.0,1409.0,1564.0,1389.0
24202528,1334.0,1342.0,1425.0,1497.0
24300040,1379.0,1313.0,1524.0,1377.0
24402536,1433.0,1264.0,1422.0,1470.0
24500011,1383.0,1317.0,1422.0,1454.0
24602519,1348.0,1323.0,1446.0,1455.0
24702520,1360.0,1328.0,1482.0,1393.0
24800014,1397.0,1288.0,1497.0,1377.0
24902542,1420.0,1257.0,1432.0,1447.0
25000002,1407.0,1323.0,1365.0,1490.0
25102527,1384.0,1309.0,1237.0,1652.0
25200009,1298.0,1328.0,1484.0,1414.0
25302512,1271.0,1222.0,1357.0,1328.0
25402507,1137.0,1134.0,1205.0,1210.0
25500006,1171.0,1050.0,1217.0,1065.0
25602587,1099.0,1051.0,1181.0,1173.0
25700060,1080.0,1075.0,1183.0,1166.0
25802552,1094.0,1066.0,1205.0,1139.0
25900041,1089.0,1059.0,1213.0,1143.0
26002512,1093.0,1062.0,1213.0,1137.0
26102514,1092.0,1052.0,1221.0,1139.0
26199983,1102.0,1054.0,1199.0,1149.0
26302510,1095.0,1068.0,1185.0,1156.0
26400025,1099.0,1067.0,1183.0,1155.0
26502518,1087.0,1070.0,1205.0,1130.0
26599987,1093.0,1054.0,1196.0,1132.0
26702510,1110.0,1050.0,1184.0,1111.0
26802489,1117.0,1050.0,1159.0,1109.0
26900052,1118.0,1050.0,1160.0,1089.0
27002571,1113.0,1050.0,1134.0,1100.0
