timestamp,output[0],output[1],output[2],output[3]
0,1050.0,1050.0,1050.0,1050.0
102466,1050.0,1050.0,1050.0,1050.0
200086,1050.0,1050.0,1050.0,1050.0
302586,1050.0,1050.0,1050.0,1050.0
405062,1050.0,1050.0,1050.0,1050.0
500029,1097.0,1056.0,1091.0,1061.0
602505,1126.0,1050.0,1126.0,1050.0
700010,1121.0,1054.0,1126.0,1050.0
802518,1132.0,1098.0,1129.0,1104.0
900015,1156.0,1119.0,1153.0,1122.0
1002492,1203.0,1169.0,1213.0,1169.0
1104996,1215.0,1172.0,1223.0,1163.0
1199959,1223.0,1168.0,1222.0,1171.0
1302452,1225.0,1174.0,1227.0,1173.0
1399978,1252.0,1182.0,1234.0,1198.0
1502455,1285.0,1198.0,1263.0,1218.0
1599978,1300.0,1240.0,1292.0,1252.0
1699979,1345.0,1235.0,1323.0,1256.0
1804985,1369.0,1283.0,1384.0,1264.0
1900018,1384.0,1306.0,1331.0,1361.0
2004959,1378.0,1355.0,1374.0,1387.0
2099989,1444.0,1331.0,1404.0,1352.0
2202452,1345.0,1482.0,1459.0,1378.0
2299959,1336.0,1521.0,1541.0,1379.0
2402492,1427.0,1463.0,1503.0,1459.0
2504983,1630.0,1288.0,1580.0,1446.0
2600013,1241.0,1613.0,1556.0,1557.0
2702505,1405.0,1522.0,1535.0,1599.0
2800029,1412.0,1641.0,1567.0,1480.0
2902514,1525.0,1363.0,1596.0,1540.0
2999970,1362.0,1399.0,1641.0,1669.0
3102506,1353.0,1466.0,1645.0,1606.0
3205016,1438.0,1299.0,1463.0,1653.0
3300002,1356.0,1400.0,1564.0,1464.0
3402453,1294.0,1512.0,1501.0,1425.0
3499975,1432.0,1377.0,1333.0,1528.0
3602451,1502.0,1410.0,1486.0,1650.0
3699961,1341.0,1650.0,1621.0,1524.0
3799964,1498.0,1491.0,1647.0,1634.0
3904981,1487.0,1492.0,1710.0,1582.0
3999959,1504.0,1407.0,1710.0,1626.0
4102455,1433.0,1462.0,1622.0,1569.0
4199970,1514.0,1364.0,1472.0,1590.0
4302450,1492.0,1316.0,1543.0,1583.0
4399964,1438.0,1352.0,1579.0,1569.0
4502475,1346.0,1511.0,1593.0,1516.0
4604978,1691.0,1303.0,1576.0,1527.0
4700017,1348.0,1494.0,1660.0,1537.0
4802451,1435.0,1434.0,1535.0,1526.0
4899959,1493.0,1292.0,1546.0,1534.0
5002453,1351.0,1449.0,1537.0,1480.0
5099966,1500.0,1323.0,1512.0,1443.0
5199990,1339.0,1372.0,1643.0,1498.0
5304987,1314.0,1437.0,1598.0,1640.0
5399957,1506.0,1378.0,1536.0,1679.0
5502463,1434.0,1482.0,1629.0,1613.0
5599957,1469.0,1478.0,1623.0,1584.0
5702450,1469.0,1460.0,1621.0,1604.0
5799978,1278.0,1639.0,1693.0,1537.0
5899972,1533.0,1359.0,1598.0,1610.0
6004985,1406.0,1438.0,1516.0,1612.0
6099971,1479.0,1396.0,1575.0,1517.0
6202460,1439.0,1464.0,1533.0,1602.0
6299969,1315.0,1492.0,1614.0,1640.0
6402493,1333.0,1483.0,1679.0,1550.0
6499959,1469.0,1383.0,1633.0,1521.0
6599974,1431.0,1325.0,1554.0,1559.0
6705028,1470.0,1305.0,1526.0,1513.0
6799959,1331.0,1460.0,1571.0,1448.0
6902483,1353.0,1469.0,1569.0,1481.0
6999958,1589.0,1393.0,1583.0,1513.0
7102468,1466.0,1428.0,1641.0,1565.0
7199963,1463.0,1525.0,1526.0,1593.0
7300032,1555.0,1494.0,1543.0,1554.0
7404998,1519.0,1355.0,1671.0,1629.0
7499976,1379.0,1534.0,1674.0,1545.0
7602476,1607.0,1363.0,1590.0,1539.0
7699968,1525.0,1369.0,1581.0,1625.0
7802460,1527.0,1453.0,1579.0,1540.0
7899962,1422.0,1471.0,1629.0,1578.0
8002483,1577.0,1384.0,1528.0,1556.0
8105015,1551.0,1398.0,1516.0,1469.0
8199960,1437.0,1398.0,1566.0,1465.0
8302458,1411.0,1382.0,1530.0,1533.0
8399971,1406.0,1363.0,1598.0,1443.0
8502451,1464.0,1386.0,1626.0,1575.0
8597500,1307.0,1532.0,1717.0,1544.0
8702470,1490.0,1392.0,1664.0,1579.0
8804957,1421.0,1502.0,1605.0,1599.0
8899957,1603.0,1370.0,1498.0,1630.0
9002466,1523.0,1525.0,1581.0,1470.0
9099959,1610.0,1411.0,1524.0,1555.0
9202458,1439.0,1473.0,1611.0,1577.0
9299976,1452.0,1434.0,1669.0,1545.0
9402476,1479.0,1417.0,1517.0,1622.0
9504997,1517.0,1283.0,1505.0,1602.0
9599961,1337.0,1441.0,1550.0,1573.0
9702453,1357.0,1403.0,1580.0,1526.0
9799958,1395.0,1418.0,1523.0,1521.0
9902467,1419.0,1419.0,1510.0,1521.0
9999982,1629.0,1308.0,1549.0,1559.0
10102465,1379.0,1476.0,1608.0,1591.0
10204991,1389.0,1484.0,1645.0,1562.0
10299961,1439.0,1447.0,1616.0,1595.0
10402473,1417.0,1472.0,1609.0,1599.0
10500002,1390.0,1535.0,1645.0,1521.0
10602465,1477.0,1453.0,1588.0,1582.0
10699976,1343.0,1533.0,1643.0,1581.0
10802499,1441.0,1483.0,1554.0,1622.0
10904977,1538.0,1457.0,1570.0,1535.0
10999978,1350.0,1531.0,1686.0,1475.0
11102488,1331.0,1580.0,1569.0,1548.0
11199991,1401.0,1389.0,1615.0,1624.0
11302471,1295.0,1525.0,1657.0,1555.0
11399980,1379.0,1405.0,1711.0,1549.0
11502495,1436.0,1511.0,1556.0,1544.0
11604999,1509.0,1332.0,1616.0,1592.0
11699972,1502.0,1335.0,1605.0,1586.0
11802465,1349.0,1461.0,1548.0,1596.0
11899970,1478.0,1368.0,1538.0,1532.0
12002462,1388.0,1414.0,1507.0,1612.0
12099971,1527.0,1314.0,1540.0,1546.0
12202481,1457.0,1443.0,1619.0,1543.0
12304979,1412.0,1472.0,1594.0,1623.0
12399985,1392.0,1442.0,1623.0,1643.0
12502477,1294.0,1565.0,1645.0,1596.0
12599995,1400.0,1388.0,1717.0,1595.0
12702470,1330.0,1559.0,1622.0,1589.0
12799980,1414.0,1415.0,1695.0,1576.0
12902488,1396.0,1514.0,1596.0,1595.0
13004977,1525.0,1411.0,1610.0,1554.0
13099975,1531.0,1430.0,1548.0,1591.0
13202470,1654.0,1338.0,1548.0,1560.0
13299975,1379.0,1516.0,1651.0,1554.0
13402489,1330.0,1537.0,1660.0,1501.0
13500023,1323.0,1452.0,1685.0,1506.0
13600018,1477.0,1332.0,1592.0,1569.0
13705227,1244.0,1484.0,1564.0,1681.0
13800004,1449.0,1396.0,1522.0,1587.0
13902554,1417.0,1414.0,1544.0,1575.0
14000010,1413.0,1409.0,1631.0,1497.0
14102475,1493.0,1409.0,1576.0,1472.0
14199979,1499.0,1386.0,1547.0,1539.0
14302480,1469.0,1445.0,1505.0,1616.0
14404984,1469.0,1501.0,1496.0,1607.0
14499968,1368.0,1505.0,1672.0,1554.0
14604977,1547.0,1440.0,1564.0,1550.0
14699978,1479.0,1441.0,1624.0,1555.0
14802466,1504.0,1507.0,1556.0,1533.0
14899971,1565.0,1358.0,1582.0,1596.0
15002537,1515.0,1398.0,1638.0,1548.0
15104970,1408.0,1474.0,1657.0,1561.0
15199972,1540.0,1380.0,1555.0,1644.0
15302493,1569.0,1444.0,1603.0,1558.0
15399969,1543.0,1340.0,1602.0,1677.0
15502477,1505.0,1457.0,1605.0,1557.0
15599978,1441.0,1426.0,1528.0,1633.0
15702528,1503.0,1381.0,1566.0,1530.0
15804993,1409.0,1402.0,1579.0,1559.0
15899964,1388.0,1408.0,1554.0,1567.0
16004964,1489.0,1371.0,1490.0,1564.0
16099980,1353.0,1414.0,1615.0,1571.0
16202456,1541.0,1308.0,1569.0,1579.0
16299966,1535.0,1349.0,1498.0,1631.0
16402501,1342.0,1542.0,1682.0,1534.0
16504996,1428.0,1536.0,1562.0,1575.0
16599972,1289.0,1630.0,1683.0,1521.0
16702469,1367.0,1563.0,1631.0,1589.0
16800059,1434.0,1441.0,1604.0,1667.0
16902530,1619.0,1242.0,1589.0,1651.0
17000061,1425.0,1488.0,1563.0,1568.0
17100051,1341.0,1433.0,1690.0,1515.0
17205050,1475.0,1391.0,1533.0,1558.0
17300074,1405.0,1401.0,1600.0,1573.0
17402513,1377.0,1502.0,1620.0,1533.0
17500026,1385.0,1480.0,1544.0,1629.0
17602499,1446.0,1363.0,1676.0,1556.0
17700026,1418.0,1456.0,1598.0,1575.0
17802500,1514.0,1318.0,1567.0,1666.0
17904997,1514.0,1322.0,1679.0,1569.0
18000002,1413.0,1418.0,1666.0,1611.0
18102513,1448.0,1468.0,1690.0,1544.0
18199971,1468.0,1502.0,1732.0,1530.0
18302457,1426.0,1525.0,1644.0,1634.0
18399961,1352.0,1569.0,1664.0,1558.0
18499964,1479.0,1406.0,1550.0,1594.0
18604976,1526.0,1339.0,1566.0,1575.0
18699958,1298.0,1502.0,1613.0,1625.0
18804956,1353.0,1550.0,1657.0,1540.0
18899971,1312.0,1604.0,1663.0,1544.0
19002451,1351.0,1493.0,1697.0,1558.0
19099971,1459.0,1337.0,1552.0,1618.0
19202475,1416.0,1380.0,1556.0,1540.0
19304966,1490.0,1300.0,1497.0,1531.0
19399965,1492.0,1302.0,1493.0,1556.0
19502456,1368.0,1468.0,1597.0,1532.0
19599962,1490.0,1422.0,1656.0,1531.0
19702455,1447.0,1466.0,1602.0,1605.0
19799967,1474.0,1461.0,1614.0,1570.0
19899987,1620.0,1302.0,1585.0,1620.0
20005000,1456.0,1471.0,1611.0,1592.0
20099961,1542.0,1327.0,1599.0,1633.0
20204958,1578.0,1309.0,1552.0,1622.0
20299959,1530.0,1300.0,1620.0,1598.0
20402449,1422.0,1456.0,1643.0,1550.0
20499956,1507.0,1396.0,1606.0,1584.0
20599964,1510.0,1354.0,1625.0,1611.0
20704979,1526.0,1328.0,1629.0,1617.0
20799958,1642.0,1306.0,1538.0,1614.0
20902527,1495.0,1327.0,1613.0,1665.0
20999976,1499.0,1476.0,1539.0,1586.0
21102525,1564.0,1275.0,1560.0,1655.0
21200015,1471.0,1400.0,1513.0,1632.0
21302064,1424.0,1423.0,1674.0,1556.0
21405022,1532.0,1376.0,1606.0,1553.0
21500017,1403.0,1432.0,1584.0,1596.0
21602504,1443.0,1382.0,1578.0,1576.0
21700027,1451.0,1393.0,1571.0,1564.0
21802497,1368.0,1499.0,1571.0,1561.0
21900005,1414.0,1474.0,1578.0,1604.0
22002504,1446.0,1443.0,1633.0,1578.0
22104989,1492.0,1419.0,1678.0,1549.0
22200007,1401.0,1508.0,1660.0,1565.0
22302491,1426.0,1564.0,1635.0,1495.0
22400005,1419.0,1388.0,1702.0,1591.0
22502492,1378.0,1428.0,1687.0,1542.0
22599972,1509.0,1394.0,1557.0,1543.0
22699993,1376.0,1465.0,1561.0,1610.0
22804973,1411.0,1473.0,1620.0,1511.0
22899966,1411.0,1475.0,1592.0,1540.0
23002456,1443.0,1466.0,1590.0,1519.0
23100010,1427.0,1466.0,1560.0,1565.0
23202448,1434.0,1407.0,1607.0,1580.0
23299970,1559.0,1391.0,1527.0,1568.0
23402483,1561.0,1410.0,1565.0,1516.0
23504987,1632.0,1276.0,1622.0,1538.0
23599954,1434.0,1489.0,1501.0,1676.0
23702448,1567.0,1416.0,1596.0,1548.0
23799958,1330.0,1589.0,1635.0,1581.0
23902450,1494.0,1409.0,1635.0,1635.0
23999964,1330.0,1603.0,1643.0,1606.0
24099996,1378.0,1509.0,1694.0,1520.0
24205038,1498.0,1379.0,1555.0,1623.0
24302076,1470.0,1376.0,1610.0,1588.0
24402454,1511.0,1373.0,1604.0,1563.0
24499964,1487.0,1396.0,1540.0,1632.0
24602458,1386.0,1453.0,1622.0,1570.0
24699964,1405.0,1460.0,1630.0,1520.0
24799969,1410.0,1428.0,1539.0,1609.0
24905013,1415.0,1361.0,1593.0,1603.0
24999963,1301.0,1523.0,1541.0,1588.0
25102460,1326.0,1470.0,1640.0,1528.0
25199969,1363.0,1560.0,1539.0,1619.0
25302451,1505.0,1379.0,1611.0,1605.0
25399960,1575.0,1474.0,1547.0,1566.0
25499975,1616.0,1318.0,1611.0,1610.0
25604968,1509.0,1553.0,1591.0,1481.0
25699960,1398.0,1521.0,1677.0,1527.0
25802452,1420.0,1500.0,1618.0,1577.0
25899960,1511.0,1305.0,1762.0,1522.0
26002451,1333.0,1529.0,1606.0,1620.0
26099968,1508.0,1289.0,1608.0,1598.0
26200029,1470.0,1369.0,1513.0,1579.0
26304610,1351.0,1515.0,1565.0,1492.0
26399964,1477.0,1427.0,1550.0,1532.0
26502449,1504.0,1437.0,1663.0,1500.0
26599957,1472.0,1542.0,1676.0,1495.0
26702451,1391.0,1571.0,1605.0,1610.0
26799975,1625.0,1267.0,1565.0,1729.0
26899964,1518.0,1360.0,1693.0,1610.0
27004963,1505.0,1428.0,1572.0,1529.0
27099985,1338.0,1447.0,1598.0,1518.0
27202455,1336.0,1429.0,1587.0,1546.0
27299971,1447.0,1359.0,1560.0,1568.0
27402452,1421.0,1422.0,1563.0,1590.0
27499970,1463.0,1428.0,1624.0,1586.0
27602490,1509.0,1397.0,1648.0,1549.0
27704972,1566.0,1318.0,1563.0,1652.0
27799965,1446.0,1452.0,1589.0,1612.0
27902472,1432.0,1532.0,1608.0,1528.0
27999962,1385.0,1454.0,1708.0,1553.0
28102505,1238.0,1657.0,1692.0,1513.0
28199979,1514.0,1342.0,1619.0,1625.0
28300009,1356.0,1497.0,1656.0,1561.0
28405015,1399.0,1462.0,1623.0,1596.0
28499968,1294.0,1524.0,1698.0,1565.0
28602451,1337.0,1540.0,1654.0,1566.0
28699959,1419.0,1515.0,1607.0,1559.0
28802467,1531.0,1429.0,1494.0,1574.0
28899966,1472.0,1358.0,1494.0,1541.0
28999513,1538.0,1295.0,1463.0,1560.0
29104965,1348.0,1452.0,1560.0,1493.0
29199975,1413.0,1469.0,1625.0,1593.0
29302458,1552.0,1440.0,1569.0,1620.0
29399966,1357.0,1488.0,1766.0,1571.0
29502448,1457.0,1478.0,1593.0,1584.0
29599494,1415.0,1358.0,1685.0,1635.0
29702490,1302.0,1473.0,1564.0,1650.0
29804956,1548.0,1322.0,1542.0,1571.0
29899960,1394.0,1427.0,1599.0,1576.0
30002448,1406.0,1450.0,1541.0,1615.0
30099966,1464.0,1384.0,1580.0,1584.0
30202449,1377.0,1524.0,1556.0,1630.0
30299963,1475.0,1418.0,1598.0,1609.0
30400005,1328.0,1504.0,1650.0,1618.0
30505008,1276.0,1455.0,1625.0,1601.0
30599961,1314.0,1468.0,1571.0,1516.0
30702449,1310.0,1405.0,1529.0,1469.0
30799957,1371.0,1278.0,1293.0,1526.0
30902461,1405.0,1149.0,1333.0,1352.0
30999961,1082.0,1208.0,1308.0,1114.0
31099991,1091.0,1050.0,1192.0,1171.0
31204973,1063.0,1051.0,1262.0,1128.0
31299977,1101.0,1050.0,1227.0,1126.0
31402470,1087.0,1050.0,1227.0,1140.0
31499979,1079.0,1050.0,1237.0,1138.0
31602466,1099.0,1050.0,1236.0,1119.0
31699968,1102.0,1050.0,1219.0,1134.0
31802488,1105.0,1050.0,1235.0,1114.0
31904967,1103.0,1050.0,1219.0,1132.0
32000000,1103.0,1050.0,1222.0,1122.0
32102460,1103.0,1050.0,1215.0,1110.0
32199989,1101.0,1050.0,1209.0,1098.0
32302456,1097.0,1050.0,1199.0,1093.0
32400035,1108.0,1050.0,1184.0,1079.0
32499998,1097.0,1050.0,1171.0,1083.0
32604984,1127.0,1050.0,1148.0,1057.0
32700003,1113.0,1050.0,1141.0,1059.0
32802448,1122.0,1050.0,1122.0,1050.0
