timestamp,output[0],output[1],output[2],output[3]
13302596,1595.0,1316.0,1560.0,1584.0
13402575,1504.0,1336.0,1568.0,1646.0
13502576,1258.0,1590.0,1617.0,1590.0
13602585,1608.0,1339.0,1542.0,1565.0
13700040,1317.0,1574.0,1582.0,1581.0
13802556,1479.0,1417.0,1534.0,1625.0
13905053,1408.0,1487.0,1660.0,1480.0
14000041,1405.0,1434.0,1548.0,1609.0
14102568,1499.0,1380.0,1575.0,1526.0
14202555,1429.0,1399.0,1600.0,1545.0
14302582,1529.0,1330.0,1472.0,1642.0
14400041,1510.0,1401.0,1594.0,1468.0
14502611,1471.0,1395.0,1608.0,1521.0
14602558,1431.0,1439.0,1622.0,1536.0
14702580,1559.0,1370.0,1567.0,1551.0
14802551,1486.0,1343.0,1672.0,1548.0
14902582,1387.0,1550.0,1611.0,1496.0
15002562,1539.0,1313.0,1557.0,1636.0
15100046,1483.0,1426.0,1531.0,1605.0
15202550,1496.0,1332.0,1676.0,1564.0
15300110,1476.0,1435.0,1596.0,1571.0
15402590,1422.0,1402.0,1661.0,1592.0
15502562,1495.0,1396.0,1524.0,1629.0
15602550,1331.0,1491.0,1660.0,1495.0
15702567,1379.0,1438.0,1652.0,1497.0
15800038,1444.0,1377.0,1511.0,1631.0
15902554,1272.0,1532.0,1589.0,1557.0
16005040,1340.0,1429.0,1594.0,1587.0
16102579,1482.0,1376.0,1509.0,1654.0
16202559,1358.0,1492.0,1570.0,1605.0
16302552,1291.0,1542.0,1598.0,1594.0
16400047,1419.0,1498.0,1521.0,1587.0
16500040,1321.0,1510.0,1598.0,1603.0
16600043,1298.0,1550.0,1638.0,1602.0
16702601,1506.0,1462.0,1564.0,1569.0
16802630,1379.0,1415.0,1635.0,1671.0
16902560,1481.0,1518.0,1587.0,1514.0
17000049,1417.0,1396.0,1671.0,1616.0
17102608,1264.0,1557.0,1569.0,1583.0
17200055,1327.0,1495.0,1671.0,1448.0
17302581,1385.0,1383.0,1627.0,1553.0
17402578,1441.0,1412.0,1549.0,1626.0
17502620,1449.0,1432.0,1574.0,1644.0
17602607,1465.0,1438.0,1640.0,1558.0
17702570,1434.0,1427.0,1685.0,1537.0
17802602,1431.0,1425.0,1526.0,1656.0
17900062,1438.0,1434.0,1534.0,1606.0
18000048,1572.0,1343.0,1493.0,1543.0
18105073,1548.0,1359.0,1541.0,1531.0
18202605,1409.0,1464.0,1630.0,1541.0
18302602,1264.0,1571.0,1596.0,1614.0
18402561,1375.0,1431.0,1628.0,1609.0
18502567,1344.0,1488.0,1700.0,1513.0
18600053,1366.0,1472.0,1639.0,1562.0
18700056,1358.0,1448.0,1688.0,1545.0
18802570,1409.0,1403.0,1588.0,1625.0
18902594,1449.0,1437.0,1587.0,1497.0
19002574,1388.0,1356.0,1588.0,1618.0
19102575,1545.0,1294.0,1597.0,1505.0
19202574,1316.0,1420.0,1692.0,1502.0
19300076,1480.0,1361.0,1603.0,1514.0
19400063,1321.0,1517.0,1637.0,1567.0
19505060,1345.0,1581.0,1698.0,1455.0
19602535,1527.0,1337.0,1653.0,1577.0
19702583,1453.0,1452.0,1621.0,1574.0
19802508,1435.0,1488.0,1605.0,1566.0
19902505,1376.0,1492.0,1633.0,1553.0
19999981,1429.0,1540.0,1609.0,1447.0
20102515,1537.0,1399.0,1546.0,1524.0
20199990,1427.0,1418.0,1626.0,1509.0
20302533,1566.0,1320.0,1618.0,1465.0
20402516,1307.0,1503.0,1639.0,1573.0
20502495,1623.0,1307.0,1625.0,1545.0
20602512,1378.0,1447.0,1708.0,1566.0
20699978,1597.0,1372.0,1583.0,1549.0
20800007,1363.0,1465.0,1697.0,1575.0
20905002,1472.0,1378.0,1637.0,1574.0
21002618,1427.0,1435.0,1639.0,1538.0
21102515,1507.0,1391.0,1585.0,1571.0
21202484,1313.0,1512.0,1674.0,1565.0
21302503,1459.0,1535.0,1578.0,1493.0
21399980,1404.0,1433.0,1637.0,1590.0
21502493,1497.0,1335.0,1584.0,1648.0
21604980,1334.0,1527.0,1554.0,1652.0
21702501,1570.0,1273.0,1561.0,1648.0
21802502,1291.0,1584.0,1586.0,1531.0
21902499,1434.0,1439.0,1632.0,1445.0
22002484,1385.0,1449.0,1588.0,1531.0
22099981,1509.0,1325.0,1539.0,1580.0
22202505,1473.0,1420.0,1597.0,1542.0
22304984,1404.0,1448.0,1616.0,1596.0
22402499,1360.0,1443.0,1626.0,1635.0
22502489,1393.0,1437.0,1515.0,1714.0
22602500,1265.0,1564.0,1638.0,1568.0
22702489,1536.0,1314.0,1596.0,1583.0
22800005,1390.0,1511.0,1596.0,1486.0
22899982,1349.0,1469.0,1602.0,1488.0
23004980,1367.0,1406.0,1516.0,1575.0
23102551,1462.0,1346.0,1610.0,1495.0
23202484,1525.0,1368.0,1592.0,1563.0
23302500,1495.0,1429.0,1535.0,1615.0
23402507,1418.0,1558.0,1626.0,1489.0
23499989,1288.0,1387.0,1697.0,1729.0
23602482,1414.0,1451.0,1711.0,1524.0
23704982,1496.0,1411.0,1550.0,1643.0
23802498,1362.0,1473.0,1652.0,1492.0
23902512,1415.0,1444.0,1602.0,1512.0
24002487,1314.0,1502.0,1550.0,1581.0
24102499,1330.0,1504.0,1597.0,1519.0
24199991,1389.0,1473.0,1569.0,1665.0
24302500,1310.0,1591.0,1580.0,1620.0
24404981,1468.0,1390.0,1619.0,1616.0
24502526,1470.0,1437.0,1521.0,1583.0
24602488,1522.0,1293.0,1491.0,1644.0
24702487,1463.0,1337.0,1550.0,1580.0
24802483,1413.0,1371.0,1562.0,1581.0
24899997,1374.0,1434.0,1547.0,1559.0
25002487,1434.0,1374.0,1519.0,1583.0
25105006,1457.0,1371.0,1519.0,1558.0
25202545,1355.0,1376.0,1659.0,1460.0
25302504,1054.0,1711.0,1295.0,1695.0
25402490,1356.0,1395.0,1328.0,1659.0
25502502,1225.0,1392.0,1457.0,1466.0
25600008,1233.0,1250.0,1407.0,1388.0
25702490,1107.0,1176.0,1240.0,1340.0
25799991,1066.0,1050.0,1185.0,1203.0
25902501,1052.0,1063.0,1177.0,1213.0
26002491,1050.0,1053.0,1195.0,1206.0
26102499,1061.0,1050.0,1182.0,1210.0
26202506,1062.0,1050.0,1188.0,1203.0
26299987,1072.0,1050.0,1181.0,1202.0
26399992,1062.0,1050.0,1187.0,1205.0
26504986,1051.0,1050.0,1180.0,1223.0
26602501,1057.0,1050.0,1187.0,1210.0
26702506,1050.0,1050.0,1181.0,1220.0
26802489,1055.0,1050.0,1159.0,1218.0
26902500,1051.0,1050.0,1171.0,1191.0
27000013,1069.0,1050.0,1150.0,1175.0
27102501,1064.0,1050.0,1165.0,1217.0
27204980,1084.0,1055.0,1217.0,1240.0
27302565,1078.0,1077.0,1223.0,1240.0
27402510,1093.0,1071.0,1221.0,1254.0
27502525,1098.0,1073.0,1223.0,1261.0
