timestamp,output[0],output[1],output[2],output[3]
13402485,1329.0,1499.0,1599.0,1588.0
13499997,1423.0,1418.0,1575.0,1642.0
13602519,1451.0,1482.0,1607.0,1560.0
13702517,1473.0,1432.0,1588.0,1606.0
13800113,1184.0,1684.0,1560.0,1672.0
13902500,1309.0,1511.0,1687.0,1593.0
13999993,1428.0,1454.0,1685.0,1534.0
14102488,1353.0,1400.0,1584.0,1727.0
14200027,1494.0,1339.0,1613.0,1562.0
14299998,1328.0,1405.0,1642.0,1595.0
14402484,1257.0,1422.0,1618.0,1575.0
14500001,1379.0,1367.0,1473.0,1627.0
14602478,1463.0,1416.0,1502.0,1504.0
14699986,1478.0,1417.0,1652.0,1507.0
14802542,1592.0,1358.0,1582.0,1565.0
14900014,1465.0,1392.0,1505.0,1737.0
14999992,1284.0,1543.0,1505.0,1768.0
15102556,1410.0,1472.0,1731.0,1487.0
15200015,1502.0,1336.0,1652.0,1611.0
15302512,1390.0,1509.0,1454.0,1739.0
15399984,1425.0,1407.0,1594.0,1667.0
15502481,1253.0,1577.0,1546.0,1717.0
15600014,1446.0,1426.0,1560.0,1655.0
15699991,1446.0,1359.0,1495.0,1722.0
15802457,1393.0,1429.0,1645.0,1539.0
15900007,1330.0,1529.0,1559.0,1591.0
16002505,1381.0,1473.0,1515.0,1643.0
16099981,1562.0,1323.0,1655.0,1475.0
16202490,1428.0,1542.0,1603.0,1498.0
16300047,1374.0,1527.0,1620.0,1579.0
16400027,1491.0,1402.0,1643.0,1564.0
16502532,1420.0,1406.0,1491.0,1780.0
16600004,1426.0,1396.0,1514.0,1764.0
16702493,1519.0,1385.0,1645.0,1550.0
16799957,1591.0,1358.0,1610.0,1525.0
16902494,1358.0,1481.0,1538.0,1678.0
17000007,1522.0,1386.0,1638.0,1508.0
17100055,1364.0,1463.0,1570.0,1592.0
17202571,1409.0,1385.0,1451.0,1689.0
17300009,1404.0,1371.0,1548.0,1563.0
17402535,1395.0,1355.0,1553.0,1582.0
17499992,1310.0,1422.0,1499.0,1748.0
17602498,1329.0,1448.0,1476.0,1821.0
17700011,1450.0,1412.0,1565.0,1660.0
17800007,1464.0,1341.0,1558.0,1725.0
17902527,1522.0,1374.0,1594.0,1560.0
17999998,1451.0,1344.0,1488.0,1709.0
18102540,1310.0,1498.0,1588.0,1600.0
18199993,1387.0,1413.0,1697.0,1516.0
18302490,1310.0,1491.0,1388.0,1800.0
18400029,1378.0,1377.0,1619.0,1578.0
18500001,1417.0,1378.0,1486.0,1673.0
18602474,1423.0,1363.0,1540.0,1640.0
18699993,1447.0,1374.0,1582.0,1592.0
18802481,1363.0,1455.0,1494.0,1699.0
18894988,1353.0,1501.0,1629.0,1528.0
19002490,1495.0,1366.0,1504.0,1624.0
19099990,1454.0,1381.0,1445.0,1652.0
19199983,1473.0,1290.0,1482.0,1555.0
19302488,1365.0,1304.0,1430.0,1516.0
19399989,1256.0,1326.0,1502.0,1390.0
19502558,1306.0,1214.0,1555.0,1162.0
19599993,1050.0,1358.0,1442.0,1120.0
19702482,1202.0,1050.0,1202.0,1050.0
19800017,1157.0,1050.0,1225.0,1073.0
19900009,1202.0,1050.0,1202.0,1050.0
20002459,1160.0,1050.0,1223.0,1071.0
20102485,1202.0,1050.0,1202.0,1050.0
20202515,1195.0,1050.0,1206.0,1054.0
20299983,1202.0,1050.0,1202.0,1050.0
20402501,1202.0,1050.0,1202.0,1050.0
20500024,1202.0,1050.0,1202.0,1050.0
