timestamp,output[0],output[1],output[2],output[3]
19902475,1443.0,1482.0,1672.0,1503.0
20002492,1431.0,1477.0,1672.0,1520.0
20102529,1398.0,1517.0,1615.0,1571.0
20202467,1322.0,1504.0,1513.0,1761.0
20302482,1440.0,1367.0,1518.0,1775.0
20402483,1390.0,1441.0,1617.0,1652.0
20499992,1306.0,1530.0,1558.0,1705.0
20602493,1409.0,1468.0,1602.0,1621.0
20702479,1272.0,1534.0,1491.0,1803.0
20802485,1362.0,1494.0,1649.0,1595.0
20902493,1423.0,1482.0,1657.0,1538.0
21002492,1399.0,1581.0,1600.0,1517.0
21102490,1327.0,1474.0,1496.0,1790.0
21199973,1339.0,1430.0,1531.0,1755.0
21302522,1407.0,1396.0,1774.0,1470.0
21402477,1350.0,1501.0,1615.0,1582.0
21502478,1405.0,1401.0,1585.0,1660.0
21602512,1395.0,1445.0,1556.0,1658.0
21702522,1308.0,1490.0,1695.0,1568.0
21802530,1384.0,1534.0,1684.0,1485.0
21899980,1467.0,1410.0,1743.0,1477.0
22002468,1445.0,1386.0,1521.0,1747.0
22102493,1458.0,1401.0,1651.0,1590.0
22202518,1404.0,1407.0,1587.0,1702.0
22302477,1451.0,1412.0,1655.0,1581.0
22402477,1360.0,1494.0,1752.0,1495.0
22502499,1388.0,1478.0,1567.0,1667.0
22602521,1301.0,1531.0,1502.0,1766.0
22702533,1348.0,1514.0,1654.0,1583.0
22802564,1374.0,1537.0,1615.0,1574.0
22902493,1455.0,1412.0,1548.0,1685.0
23002493,1588.0,1331.0,1652.0,1529.0
23102488,1404.0,1480.0,1728.0,1488.0
23202497,1510.0,1333.0,1676.0,1581.0
23302514,1368.0,1467.0,1520.0,1746.0
23402479,1408.0,1449.0,1542.0,1702.0
23502501,1454.0,1397.0,1523.0,1726.0
23602516,1388.0,1490.0,1535.0,1688.0
23702521,1511.0,1388.0,1575.0,1627.0
23802493,1557.0,1349.0,1567.0,1628.0
23902511,1317.0,1584.0,1616.0,1571.0
23999993,1453.0,1415.0,1574.0,1641.0
24102487,1479.0,1408.0,1608.0,1586.0
24202502,1336.0,1560.0,1605.0,1579.0
24302604,1473.0,1405.0,1599.0,1590.0
24402480,1297.0,1522.0,1538.0,1648.0
24502468,1383.0,1467.0,1549.0,1597.0
24602487,1527.0,1366.0,1634.0,1489.0
24702486,1430.0,1431.0,1575.0,1634.0
24802495,1438.0,1394.0,1680.0,1559.0
24902476,1453.0,1416.0,1641.0,1538.0
25002482,1459.0,1402.0,1616.0,1577.0
25102463,1437.0,1435.0,1665.0,1554.0
25202501,1367.0,1550.0,1689.0,1493.0
25302484,1472.0,1390.0,1634.0,1605.0
25402502,1399.0,1427.0,1601.0,1673.0
25502466,1412.0,1475.0,1641.0,1572.0
25602475,1349.0,1543.0,1531.0,1677.0
25702479,1438.0,1410.0,1567.0,1584.0
25802477,1411.0,1371.0,1583.0,1586.0
25902481,1302.0,1444.0,1472.0,1635.0
25997575,1383.0,1470.0,1461.0,1454.0
26099970,1316.0,1503.0,1306.0,1517.0
26202467,1302.0,1381.0,1381.0,1412.0
26302506,1168.0,1305.0,1366.0,1285.0
26402554,1050.0,1260.0,1264.0,1071.0
26502515,1050.0,1095.0,1256.0,1104.0
26602507,1071.0,1050.0,1268.0,1116.0
26702548,1059.0,1060.0,1269.0,1117.0
26802542,1067.0,1050.0,1269.0,1117.0
26902496,1116.0,1050.0,1245.0,1093.0
27002555,1125.0,1050.0,1240.0,1088.0
27102538,1166.0,1050.0,1220.0,1068.0
27202499,1137.0,1050.0,1235.0,1083.0
27302483,1164.0,1050.0,1221.0,1069.0
27402520,1162.0,1050.0,1213.0,1067.0
27502523,1152.0,1050.0,1204.0,1067.0
27602486,1177.0,1050.0,1177.0,1050.0
27702482,1167.0,1050.0,1167.0,1050.0
27802524,1158.0,1050.0,1158.0,1050.0
27902546,1148.0,1050.0,1148.0,1050.0
28002555,1139.0,1050.0,1139.0,1050.0
28102517,1129.0,1050.0,1129.0,1050.0
28200000,1120.0,1050.0,1120.0,1050.0
28302482,1110.0,1050.0,1110.0,1050.0
28402493,1101.0,1050.0,1101.0,1050.0
28502519,1091.0,1050.0,1091.0,1050.0
28602480,1082.0,1050.0,1082.0,1050.0
28702494,1072.0,1050.0,1072.0,1050.0
28802537,1063.0,1050.0,1063.0,1050.0
