timestamp,output[0]
0,1200.0
105000,1200.0
204945,1200.0
300011,1200.0
404990,1200.0
502552,1202.0
604964,1202.0
702517,1204.0
799962,1205.0
904975,1204.0
999951,1203.0
1105008,1202.0
1204972,1204.0
1304975,1216.0
1404987,1228.0
1500058,1235.0
1604969,1254.0
1700031,1269.0
1805076,1285.0
1902473,1296.0
2002465,1299.0
2102473,1302.0
2199976,1303.0
2304978,1307.0
2399972,1308.0
2502467,1311.0
2604996,1320.0
2702468,1316.0
2804971,1320.0
2899975,1321.0
3004969,1322.0
3100044,1339.0
3204969,1361.0
3302461,1370.0
3402481,1382.0
3502537,1406.0
3599966,1421.0
3702481,1435.0
3800021,1443.0
3905063,1455.0
3999974,1446.0
4104985,1453.0
4202460,1448.0
4299965,1446.0
4404938,1447.0
4499980,1444.0
4602456,1443.0
4702474,1456.0
4802467,1453.0
4902506,1478.0
5002475,1475.0
5102504,1466.0
5199981,1473.0
5302461,1454.0
5404980,1455.0
5502567,1452.0
5604965,1444.0
5699979,1440.0
5804992,1440.0
5900063,1440.0
6005045,1434.0
6104989,1440.0
6202452,1440.0
6302462,1435.0
6399952,1438.0
6502467,1439.0
6599966,1433.0
6704983,1435.0
6802452,1434.0
6904979,1432.0
7004962,1431.0
7100018,1423.0
7204964,1412.0
7299963,1407.0
7405001,1398.0
7505056,1388.0
7604970,1374.0
7705021,1380.0
7800003,1378.0
7905005,1375.0
8000033,1369.0
8102495,1375.0
8202467,1344.0
8302462,1306.0
8405038,1295.0
8499938,1295.0
8604974,1296.0
8699983,1281.0
8804979,1267.0
8904980,1255.0
9005010,1255.0
9102525,1229.0
9199974,1204.0
9302459,1200.0
9399969,1200.0
9505040,1200.0
9604980,1200.0
9704983,1200.0
9804997,1200.0
9899973,1200.0
10002463,1200.0
10100017,1200.0
10202459,1200.0
10302460,1200.0
10402450,1200.0
10502466,1201.0
10599952,1225.0
10702473,1271.0
10799967,1301.0
10902469,1322.0
11002480,1337.0
11105033,1360.0
11204961,1378.0
11299967,1375.0
11404963,1372.0
11500032,1377.0
11602483,1382.0
11704979,1366.0
11802523,1360.0
11902485,1356.0
11999947,1356.0
12104987,1356.0
12200024,1353.0
12302489,1352.0
12404975,1341.0
12502466,1317.0
12602459,1290.0
12699938,1267.0
12802471,1251.0
12899972,1237.0
13004966,1214.0
13102510,1200.0
13204984,1201.0
13302504,1200.0
13399963,1200.0
13505033,1200.0
13599965,1200.0
13702472,1200.0
13805000,1200.0
13902485,1200.0
14004969,1200.0
14099977,1200.0
14204962,1200.0
14300019,1200.0
14405019,1200.0
14505064,1200.0
14604958,1200.0
14702472,1200.0
14799950,1200.0
14902459,1200.0
14999965,1200.0
15105003,1200.0
15202452,1200.0
15302466,1200.0
15404983,1200.0
15500029,1200.0
15602475,1200.0
