timestamp,output[0]
0,1200.0
102443,1200.0
202434,1200.0
299931,1200.0
402407,1200.0
502488,1200.0
602399,1204.0
702391,1203.0
802407,1200.0
902465,1200.0
999902,1200.0
1102390,1200.0
1202435,1200.0
1302454,1200.0
1402390,1200.0
1502416,1200.0
1602463,1211.0
1699911,1208.0
1802399,1209.0
1904909,1209.0
2002438,1209.0
2102408,1210.0
2202413,1208.0
2302444,1208.0
2399911,1210.0
2502406,1216.0
2602414,1226.0
2702397,1268.0
2802372,1273.0
2902400,1280.0
3002401,1282.0
3102027,1280.0
3202392,1284.0
3302443,1327.0
3402426,1372.0
3504924,1424.0
3602421,1427.0
3702475,1427.0
3799904,1410.0
3902412,1411.0
4004948,1409.0
4102411,1415.0
4202403,1413.0
4302426,1416.0
4402556,1422.0
4499915,1426.0
4602390,1417.0
4702418,1433.0
4802397,1441.0
4902397,1461.0
5002402,1462.0
5102435,1475.0
5199895,1498.0
5302430,1494.0
5402400,1478.0
5502419,1482.0
5599904,1476.0
5702505,1491.0
5802413,1492.0
5899886,1501.0
6002449,1483.0
6104918,1467.0
6202404,1432.0
6302408,1349.0
6402398,1320.0
6502525,1315.0
6599911,1290.0
6702405,1256.0
6802398,1246.0
6902493,1247.0
7002390,1244.0
7102397,1242.0
7202398,1242.0
7302457,1241.0
7402391,1271.0
7502490,1285.0
7602403,1282.0
7702461,1282.0
7802430,1281.0
7902459,1281.0
7999944,1279.0
8102421,1277.0
8204973,1277.0
8302458,1279.0
8402420,1277.0
8502410,1277.0
8602489,1274.0
8699904,1273.0
8802402,1218.0
8902455,1217.0
9002452,1215.0
9102396,1213.0
9202394,1219.0
9302445,1270.0
9399954,1341.0
9502428,1381.0
9604513,1399.0
9702477,1413.0
9802406,1396.0
9902417,1374.0
10002436,1320.0
10099923,1290.0
10202403,1276.0
10304914,1261.0
10402406,1264.0
10502392,1277.0
10602398,1307.0
10702443,1340.0
10799891,1377.0
10899890,1399.0
11002417,1402.0
11102398,1414.0
11202391,1422.0
11302409,1427.0
11402454,1424.0
11499903,1428.0
11602392,1425.0
11705003,1400.0
11802406,1395.0
11902402,1393.0
12002402,1390.0
12102408,1380.0
12199908,1344.0
12302405,1298.0
12404921,1274.0
12502428,1255.0
12602392,1230.0
12699902,1225.0
12802451,1227.0
12899942,1254.0
13002392,1294.0
13102400,1359.0
13202407,1429.0
13302406,1453.0
13402459,1408.0
13502424,1349.0
13599890,1278.0
13702455,1301.0
13804923,1393.0
13902424,1450.0
14002427,1456.0
14102405,1393.0
14202407,1297.0
14299923,1239.0
14402398,1251.0
14499917,1362.0
14602393,1426.0
14702393,1433.0
14802397,1387.0
14902438,1266.0
14999889,1200.0
15102423,1200.0
15202446,1280.0
15302435,1365.0
15402452,1367.0
15502394,1276.0
15602397,1200.0
15699954,1226.0
15802397,1299.0
15904917,1337.0
16002435,1408.0
16102481,1441.0
16202404,1414.0
16302425,1341.0
16399903,1289.0
16502403,1232.0
16604914,1216.0
16702397,1258.0
16802392,1302.0
16902401,1339.0
17002444,1394.0
17099892,1449.0
17202393,1446.0
17302415,1427.0
17402474,1407.0
17502392,1375.0
17602400,1329.0
17702463,1273.0
17799915,1200.0
17902401,1200.0
18004917,1200.0
18102417,1232.0
18202404,1285.0
18302405,1344.0
18402394,1393.0
18499892,1399.0
18602391,1392.0
18704899,1380.0
18799940,1371.0
18902392,1354.0
19002398,1313.0
19102481,1244.0
19199901,1204.0
19302445,1200.0
19404901,1200.0
19502413,1200.0
19604917,1200.0
19702463,1200.0
19802407,1240.0
19899907,1273.0
20002409,1321.0
20104924,1342.0
20202436,1335.0
20302423,1324.0
20402392,1300.0
20502398,1279.0
20599907,1237.0
20702400,1200.0
20804912,1200.0
20902395,1200.0
21002393,1234.0
21102403,1230.0
21202464,1200.0
21299923,1233.0
21402451,1272.0
21502403,1233.0
21602393,1233.0
21702453,1287.0
21802398,1301.0
21902431,1253.0
21999930,1200.0
22102409,1241.0
22204932,1323.0
22302433,1300.0
22402390,1200.0
22502395,1262.0
22602398,1347.0
22699919,1265.0
22802404,1200.0
22902397,1304.0
23002390,1421.0
23102398,1322.0
23202423,1200.0
23302439,1266.0
23402482,1371.0
23502398,1200.0
23602409,1200.0
23702043,1328.0
23802401,1390.0
23902453,1253.0
24002433,1200.0
24099913,1361.0
24202419,1310.0
24304925,1200.0
24402399,1200.0
24502398,1200.0
24602401,1200.0
24702401,1200.0
24799873,1200.0
24902402,1200.0
25004908,1200.0
25102409,1200.0
25202390,1200.0
25302431,1200.0
25402503,1200.0
25499905,1200.0
25602405,1200.0
25705050,1200.0
25802396,1200.0
25902405,1200.0
26002429,1200.0
26102436,1200.0
26199920,1200.0
26302473,1200.0
26402399,1200.0
26502406,1200.0
26602392,1200.0
