timestamp,output[0]
0,1200.0
100000,1200.0
199989,1200.0
299983,1200.0
402514,1200.0
499977,1203.0
602553,1223.0
699976,1223.0
802498,1226.0
900019,1233.0
1002143,1233.0
1099994,1245.0
1200035,1263.0
1302566,1276.0
1399993,1283.0
1499995,1289.0
1599991,1307.0
1699976,1326.0
1799980,1335.0
1899982,1347.0
2002554,1369.0
2099977,1390.0
2199997,1401.0
2302527,1418.0
2399983,1429.0
2497499,1437.0
2600039,1439.0
2702516,1445.0
2799978,1435.0
2900011,1435.0
3002502,1430.0
3099983,1424.0
3202495,1424.0
3300029,1423.0
3402625,1413.0
3499987,1396.0
3602571,1361.0
3702577,1314.0
3800023,1295.0
3899989,1294.0
3999997,1287.0
4102527,1263.0
4199984,1221.0
4299982,1220.0
4402525,1220.0
4499993,1220.0
4602596,1239.0
4699974,1259.0
4802487,1287.0
4899998,1329.0
5002601,1352.0
5102508,1383.0
5199989,1415.0
5300037,1436.0
5400082,1454.0
5502505,1475.0
5599994,1492.0
5699998,1503.0
5802501,1507.0
5899972,1487.0
6000001,1478.0
6099980,1466.0
6202489,1457.0
6299974,1453.0
6402503,1444.0
6502542,1454.0
6597519,1471.0
6702472,1502.0
6799981,1510.0
6902493,1525.0
7000072,1499.0
7102487,1471.0
7202550,1492.0
7300012,1531.0
7402500,1543.0
7500108,1518.0
7602506,1470.0
7699973,1453.0
7802487,1422.0
7902474,1398.0
7999986,1370.0
8099979,1365.0
8200001,1352.0
8302553,1328.0
8399993,1311.0
8499983,1304.0
8602552,1292.0
8699973,1277.0
8799986,1264.0
8900067,1269.0
9002590,1279.0
9099981,1294.0
9202495,1329.0
9300008,1361.0
9400005,1366.0
9500040,1367.0
9600051,1363.0
9702487,1348.0
9799957,1321.0
9902557,1287.0
10000012,1265.0
10099986,1252.0
10200006,1249.0
10300034,1240.0
10402502,1226.0
10499975,1216.0
10600029,1200.0
10702587,1200.0
10799978,1200.0
10902582,1200.0
11000056,1200.0
11102485,1200.0
11200001,1200.0
11302528,1200.0
11402503,1200.0
11499991,1200.0
11602502,1200.0
11692471,1200.0
11802580,1200.0
11899980,1200.0
11999993,1200.0
12102481,1200.0
12199980,1200.0
12302471,1200.0
12399986,1219.0
12502482,1271.0
12600020,1313.0
12702486,1341.0
12802554,1362.0
12899985,1347.0
13002564,1308.0
13099986,1281.0
13202499,1265.0
13300013,1239.0
13402515,1232.0
13502534,1224.0
13599994,1217.0
13702522,1200.0
13800020,1200.0
13902496,1200.0
13999983,1200.0
14099979,1200.0
14202513,1200.0
14299982,1200.0
14399992,1200.0
14499977,1200.0
14602558,1200.0
14699973,1200.0
14800006,1200.0
14902560,1200.0
15000047,1200.0
15102490,1200.0
15200003,1200.0
15302512,1200.0
15399989,1200.0
15502483,1200.0
15602510,1200.0
15699980,1216.0
15802497,1257.0
15900043,1326.0
16002501,1374.0
16099972,1382.0
16199994,1359.0
16302487,1318.0
16399981,1264.0
16502504,1226.0
16600042,1216.0
16702473,1210.0
16800112,1205.0
16902494,1205.0
16999632,1202.0
17099979,1200.0
17199987,1200.0
17300035,1200.0
17402506,1200.0
17499984,1200.0
17602498,1215.0
17699972,1260.0
17799984,1333.0
17899980,1359.0
18000026,1341.0
18102487,1262.0
18199992,1210.0
18299988,1218.0
18402525,1308.0
18499973,1423.0
18602523,1418.0
18699989,1343.0
18802491,1200.0
18899986,1200.0
19000048,1270.0
19102555,1418.0
19199989,1477.0
19302523,1426.0
19399993,1396.0
19502506,1288.0
19599993,1200.0
19702494,1200.0
19802529,1200.0
19899971,1200.0
20002494,1200.0
20100046,1200.0
20202513,1200.0
20299971,1200.0
20399990,1200.0
