timestamp,output[0]
0,1200.0
100002,1200.0
202490,1200.0
302504,1200.0
402490,1200.0
502485,1203.0
602490,1204.0
702537,1203.0
800006,1204.0
902496,1204.0
1002501,1203.0
1102547,1204.0
1202489,1204.0
1302508,1203.0
1402537,1216.0
1500186,1228.0
1602495,1246.0
1702512,1258.0
1802492,1264.0
1902489,1280.0
2002483,1300.0
2102496,1315.0
2200011,1324.0
2302504,1343.0
2404994,1369.0
2502509,1375.0
2602482,1392.0
2702562,1388.0
2802609,1395.0
2900002,1388.0
3002496,1389.0
3102576,1399.0
3202491,1401.0
3302497,1409.0
3402546,1421.0
3502510,1431.0
3600002,1437.0
3702503,1440.0
3804999,1446.0
3902498,1445.0
4002483,1454.0
4102497,1450.0
4202577,1455.0
4299997,1447.0
4402515,1449.0
4502535,1444.0
4602556,1442.0
4702548,1450.0
4802504,1454.0
4902535,1459.0
5000014,1460.0
5102581,1463.0
5205000,1458.0
5302544,1457.0
5402529,1457.0
5502504,1448.0
5602513,1428.0
5700015,1415.0
5802485,1403.0
5902511,1391.0
6002521,1387.0
6102486,1398.0
6202487,1408.0
6302514,1428.0
6399995,1448.0
6502484,1454.0
6604999,1469.0
6702540,1472.0
6802491,1485.0
6902493,1486.0
7002546,1479.0
7100001,1473.0
7202502,1470.0
7304997,1468.0
7402539,1470.0
7502472,1465.0
7602499,1448.0
7702529,1433.0
7802067,1434.0
7902484,1414.0
8005004,1401.0
8102511,1392.0
8202488,1370.0
8302483,1354.0
8402489,1328.0
8499995,1302.0
8602500,1272.0
8702559,1254.0
8802487,1238.0
8902488,1231.0
9002561,1225.0
9102612,1225.0
9200020,1220.0
9302499,1217.0
9402507,1220.0
9502496,1264.0
9602500,1329.0
9702488,1391.0
9802512,1450.0
9900000,1486.0
10002491,1542.0
10102507,1532.0
10202521,1510.0
10302483,1473.0
10402505,1464.0
10502546,1446.0
10602528,1439.0
10702491,1454.0
10804998,1473.0
10902496,1426.0
11002555,1340.0
11102502,1345.0
11202541,1431.0
11300016,1528.0
11402503,1507.0
11502575,1424.0
11602502,1423.0
11702643,1492.0
11802490,1459.0
11902511,1376.0
12000012,1327.0
12102483,1367.0
12202501,1437.0
12302492,1468.0
12402493,1416.0
12502486,1398.0
12602547,1429.0
12702511,1485.0
12802493,1506.0
12902526,1471.0
13002619,1483.0
13102493,1483.0
13202507,1435.0
13302545,1427.0
13400009,1388.0
13502498,1337.0
13605056,1317.0
13702487,1329.0
13802487,1333.0
13902487,1369.0
14002511,1404.0
14099985,1488.0
14202484,1349.0
14302538,1321.0
14402499,1422.0
14502488,1377.0
14602559,1437.0
14702487,1346.0
14799984,1410.0
14902548,1471.0
15004998,1506.0
15102495,1439.0
15202492,1361.0
15302568,1340.0
15402636,1458.0
15500009,1479.0
15602497,1410.0
15702494,1410.0
15802491,1473.0
15902543,1401.0
16002486,1317.0
16102499,1462.0
16199984,1376.0
16302487,1347.0
16402501,1459.0
16502518,1368.0
16602543,1443.0
16702490,1451.0
16802483,1465.0
16900051,1387.0
17002491,1319.0
17105024,1260.0
17202525,1200.0
17302501,1200.0
17402502,1200.0
17502544,1200.0
17599984,1200.0
17702500,1200.0
17802490,1200.0
17902498,1200.0
18002489,1200.0
18102491,1200.0
18202031,1200.0
18299999,1200.0
18402525,1200.0
18502548,1200.0
18602497,1200.0
18702492,1200.0
18802051,1200.0
18902573,1200.0
18999999,1200.0
