timestamp,output[0]
0,1200.0
100004,1200.0
205064,1200.0
305098,1200.0
404999,1200.0
504989,1205.0
600019,1204.0
705022,1204.0
800076,1203.0
902499,1203.0
1002470,1204.0
1102477,1205.0
1202483,1202.0
1299988,1204.0
1402468,1204.0
1494997,1219.0
1604983,1232.0
1702485,1253.0
1802479,1267.0
1904990,1286.0
1999971,1306.0
2102506,1328.0
2199987,1357.0
2305055,1396.0
2405020,1432.0
2504992,1474.0
2605009,1481.0
2699999,1458.0
2802483,1411.0
2900036,1377.0
3002476,1350.0
3102478,1342.0
3202470,1344.0
3302484,1375.0
3399969,1419.0
3504987,1449.0
3599986,1475.0
3704996,1495.0
3804989,1486.0
3902526,1497.0
4002607,1498.0
4099984,1487.0
4202484,1495.0
4300049,1483.0
4402490,1482.0
4505019,1481.0
4605005,1481.0
4705003,1457.0
4799991,1453.0
4902503,1430.0
5000053,1408.0
5102487,1379.0
5205014,1351.0
5302483,1331.0
5404984,1315.0
5499990,1276.0
5604990,1257.0
5700039,1238.0
5804990,1226.0
5904971,1219.0
6004978,1235.0
6102547,1261.0
6199987,1298.0
6305039,1354.0
6399985,1391.0
6504990,1424.0
6605009,1442.0
6705003,1461.0
6805035,1449.0
6899993,1437.0
7002471,1394.0
7100025,1362.0
7202490,1340.0
7302482,1317.0
7402469,1315.0
7504991,1331.0
7600026,1386.0
7702475,1416.0
7800041,1429.0
7905034,1429.0
8005064,1428.0
8104987,1425.0
8204992,1431.0
8300074,1427.0
8402477,1422.0
8499996,1421.0
8602511,1422.0
8702495,1425.0
8802501,1424.0
8905007,1411.0
9000010,1392.0
9104983,1368.0
9200032,1347.0
9305034,1320.0
9402474,1300.0
9505004,1273.0
9604985,1256.0
9699989,1252.0
9802470,1251.0
9899989,1250.0
10004996,1248.0
10102477,1247.0
10202493,1248.0
10305042,1246.0
10399991,1246.0
10502482,1243.0
10599996,1245.0
10702509,1244.0
10805003,1242.0
10902487,1240.0
11004992,1240.0
11099983,1233.0
11202471,1227.0
11300064,1208.0
11402485,1200.0
11502475,1200.0
11604980,1202.0
11702484,1222.0
11802488,1265.0
11902488,1276.0
12000039,1270.0
12104987,1248.0
12204999,1227.0
12305040,1220.0
12404996,1210.0
12499989,1207.0
12604996,1207.0
12699993,1227.0
12802493,1266.0
12905003,1316.0
13004979,1321.0
13104996,1282.0
13199979,1249.0
13302490,1226.0
13400033,1205.0
13502484,1200.0
13604996,1201.0
13704996,1200.0
13804955,1203.0
13900026,1203.0
14004952,1201.0
14099996,1202.0
14204996,1202.0
14302532,1202.0
14404986,1203.0
14505007,1220.0
14599999,1257.0
14705009,1252.0
14800024,1210.0
14905009,1200.0
15004997,1202.0
15104983,1204.0
15204996,1217.0
15300017,1217.0
15404982,1222.0
15500046,1229.0
15602483,1227.0
15702474,1223.0
15802469,1216.0
15904990,1208.0
15999968,1201.0
16105002,1202.0
16200012,1202.0
16305048,1201.0
16504995,1200.0
16605034,1200.0
16699993,1200.0
16804988,1200.0
16899996,1200.0
17002469,1204.0
17102489,1253.0
17202469,1301.0
17302482,1318.0
17399981,1302.0
17502476,1259.0
17600063,1220.0
17705081,1202.0
17802472,1200.0
17905020,1200.0
18004987,1200.0
18099982,1200.0
18202477,1203.0
18300069,1216.0
18402477,1248.0
18500002,1285.0
18602503,1315.0
18704616,1339.0
18799988,1335.0
18902486,1293.0
18999985,1255.0
19102478,1219.0
19205020,1203.0
19304495,1204.0
19404969,1214.0
19499501,1238.0
19602485,1274.0
19700023,1305.0
19802542,1328.0
19904997,1332.0
20002469,1321.0
20102492,1282.0
20199986,1246.0
20302543,1206.0
20399989,1203.0
20505012,1200.0
20605003,1200.0
20705004,1200.0
20802551,1200.0
20905003,1200.0
21004985,1200.0
21099983,1200.0
21204988,1200.0
21304995,1200.0
21402483,1200.0
21502503,1200.0
21599992,1200.0
21702479,1200.0
21800084,1200.0
21905003,1200.0
22002469,1200.0
22102477,1200.0
22205100,1200.0
22300046,1200.0
22404982,1200.0
22500069,1200.0
