timestamp,output[0]
0,1200.0
102517,1200.0
202508,1200.0
302512,1200.0
402496,1200.0
502486,1204.0
602480,1204.0
702569,1206.0
802498,1204.0
902486,1205.0
1004592,1203.0
1100000,1204.0
1202504,1238.0
1302489,1256.0
1402500,1267.0
1502516,1276.0
1602509,1279.0
1702490,1282.0
1799998,1281.0
1902579,1282.0
2002492,1301.0
2102479,1310.0
2202540,1309.0
2302481,1324.0
2402505,1345.0
2499988,1358.0
2602538,1365.0
2702480,1380.0
2802485,1406.0
2902498,1419.0
3002553,1430.0
3102487,1437.0
3200005,1448.0
3302551,1459.0
3402499,1466.0
3502490,1463.0
3602537,1487.0
3702480,1492.0
3802488,1486.0
3899984,1498.0
4002538,1507.0
4102495,1507.0
4202488,1507.0
4302487,1508.0
4402490,1521.0
4502477,1522.0
4600050,1528.0
4702503,1524.0
4802494,1528.0
4902538,1539.0
5002566,1524.0
5102504,1532.0
5202504,1534.0
5300043,1537.0
5402496,1533.0
5502496,1526.0
5602487,1525.0
5702497,1511.0
5802481,1526.0
5902482,1519.0
6000022,1518.0
6102534,1519.0
6202533,1512.0
6302482,1519.0
6402508,1514.0
6502505,1519.0
6600063,1515.0
6700002,1523.0
6802487,1501.0
6902534,1504.0
7002490,1515.0
7102506,1508.0
7202499,1505.0
7302493,1502.0
7400025,1505.0
7502533,1503.0
7602479,1507.0
7702486,1507.0
7802514,1510.0
7902500,1508.0
8002479,1509.0
8100005,1492.0
8202566,1498.0
8302493,1487.0
8402480,1482.0
8502530,1486.0
8602479,1491.0
8702488,1489.0
8800021,1503.0
8902557,1501.0
9002488,1508.0
9102494,1506.0
9202535,1520.0
9302535,1515.0
9402492,1509.0
9500026,1484.0
9602502,1433.0
9702488,1392.0
9802479,1359.0
9902517,1322.0
10002480,1307.0
10102491,1289.0
10199996,1284.0
10302593,1280.0
10402487,1278.0
10502539,1278.0
10602489,1287.0
10702479,1310.0
10802527,1331.0
10899993,1349.0
11002519,1371.0
11105013,1391.0
11202531,1409.0
11302508,1439.0
11402508,1458.0
11502487,1474.0
11599994,1485.0
11702480,1492.0
11802482,1503.0
11902480,1499.0
12002515,1489.0
12102478,1483.0
12202484,1453.0
12299994,1443.0
12405038,1435.0
12502538,1422.0
12602484,1407.0
12697499,1408.0
12802544,1370.0
12902492,1358.0
13000046,1331.0
13102546,1311.0
13202501,1289.0
13302491,1259.0
13402520,1240.0
13502486,1210.0
13602488,1202.0
13700003,1201.0
13802498,1207.0
13902479,1232.0
14002488,1266.0
14102512,1301.0
14202495,1326.0
14302480,1351.0
14400054,1358.0
14502607,1355.0
14602489,1335.0
14702530,1322.0
14802572,1302.0
14902506,1272.0
15002492,1244.0
15100034,1216.0
15202531,1203.0
15300014,1204.0
15402486,1203.0
15502491,1205.0
15602517,1209.0
15702482,1231.0
15800017,1271.0
15902484,1329.0
16002487,1344.0
16102483,1383.0
16202517,1383.0
16302480,1353.0
16402549,1332.0
16502490,1293.0
16602546,1264.0
16702541,1234.0
16802485,1214.0
16902500,1200.0
17002505,1200.0
17102519,1200.0
17199995,1200.0
17302520,1205.0
17402480,1233.0
17502484,1285.0
17602498,1318.0
17702494,1338.0
17802495,1361.0
17900012,1371.0
18002551,1370.0
18102494,1336.0
18202479,1299.0
18302531,1245.0
18402493,1209.0
18502489,1200.0
18600015,1200.0
18702628,1200.0
18802488,1200.0
18902495,1200.0
19002534,1200.0
19102514,1200.0
19202493,1220.0
19300001,1263.0
19402493,1329.0
19504988,1375.0
19602482,1408.0
19702491,1441.0
19802490,1430.0
19902479,1389.0
19999998,1354.0
20102480,1320.0
20202497,1281.0
20302534,1246.0
20402506,1200.0
20502486,1200.0
20602550,1200.0
20699656,1200.0
20802554,1200.0
20902497,1200.0
21002515,1200.0
21102522,1200.0
21202499,1200.0
21302479,1200.0
21399989,1200.0
21502491,1200.0
21602501,1200.0
21702479,1200.0
21802496,1200.0
21897493,1200.0
